est_diameter_min,relative_velocity,miss_distance,absolute_magnitude
0.0201629919,50813.2733043506,28980106.138223723,25.6
0.0421264611,24919.5790221064,8357281.162884741,24.0
0.0224158379,12719.8936492686,20552958.65610756,25.37
0.022108281,42706.4010346832,71903506.07441111,25.4
0.0864082036,39601.6090639722,9620101.679110749,22.44
0.1198270801,46678.728209315,22425314.706302624,21.73
0.4411182,42875.6444554284,22366959.748690464,18.9
0.04411182,26500.8685414444,23147435.173748184,23.9
0.2315021222,70964.1262103202,73359151.63284126,20.3
0.0608912622,95257.1884163285,72271721.79865278,23.2
0.0732073989,80770.2833895883,7865801.132101284,22.8
2.1905591097,109095.0337139429,26042550.527241766,15.42
0.1010543415,73093.7567337502,58027048.38610352,22.1
0.0278326768,41164.9674153944,5779869.73802841,24.9
0.02658,31648.2510345862,71088682.43984905,25.0
0.1332155667,65467.5132295789,71011403.95007338,21.5
0.2210828104,59499.7846905992,53246790.16431577,20.4
0.0096506147,40124.6063523364,517168.573105608,27.2
0.0224158379,19961.5931314903,34040670.31712742,25.37
0.0319561887,29998.4023285714,43436055.68010743,24.6
0.0133215567,30341.1658896371,6215823.901398642,26.5
0.3195618867,79405.8718709714,60905329.53616536,19.6
0.4972273129,59511.3126076984,48536373.892266415,18.64
0.2745079817,69886.6828216034,40382065.56357984,19.93
0.0506471459,29923.3729250392,72101313.18943965,23.6
0.022108281,71868.6214913632,2981555.785299965,25.4
0.0139493823,13242.8958229747,9609093.0560934,26.4
0.1925550782,60222.3861123508,39788243.84971472,20.7
0.0350392641,49724.069586673,4486931.460544228,24.4
0.1394938229,53967.3450531142,39419912.99495228,21.4
0.0242412481,20799.3943512727,45294764.42525514,25.2
0.0930154254,46244.8205341369,29956046.8882128,22.28
0.6259720997,87073.9407177329,36239142.93217919,18.14
0.1988634532,99742.5759339202,16125235.249988949,20.63
0.0194336768,43622.6358595349,52698902.68587117,25.68
0.1838886721,40595.2402005587,50888158.98218901,20.8
0.5682703234,40874.4771557598,26609376.49763688,18.35
0.273246732,77639.0895247741,64573059.08128624,19.94
0.022108281,52410.9756891366,2015701.342580331,25.4
0.0477040198,21244.7543202796,35593789.26995476,23.73
0.063760979,67192.715809872,21881261.25670848,23.1
0.0253837029,18629.2193797876,54332260.47584425,25.1
0.0066765941,27980.1981048703,36252625.76932826,28.0
0.0366906138,72235.8242216543,69255210.88528991,24.3
0.0732073989,33828.1214827479,37006064.47605938,22.8
0.0530340723,71433.4615087763,53656004.7406488,23.5
0.1508533561,25488.1357649163,29467515.192090444,21.23
0.0291443905,81696.2422892573,58715808.60333801,24.8
0.0217047594,45576.7231454366,10661349.244610231,25.44
0.022108281,49033.7310465464,42730186.79222909,25.4
0.0146067964,24311.1275953109,3967919.048811509,26.3
0.0291443905,17600.2467752273,21313337.05843012,24.8
0.0211132445,48840.1372660874,1710996.047666314,25.5
0.2538370294,21537.2026005193,51098107.55010548,20.1
0.1160259082,72602.6229640469,67937845.66920064,21.8
0.058150704,30639.9980531154,19747476.750296377,23.3
0.0319561887,19044.9788407815,14585378.118417544,24.6
0.0133215567,40657.9303465362,22959642.439333186,26.5
0.3166321257,52867.6383776699,50144651.748931855,19.62
0.0394961694,14613.9430059579,69232352.2260354,24.14
0.1394938229,95201.6067971838,14116849.796763737,21.4
0.037201031,34429.4247750977,14938940.372257844,24.27
0.008405334,60556.3045392172,61569009.71537372,27.5
0.0163890951,28242.050144429,19080113.381769896,26.05
0.3346223745,92584.0604782645,3517382.788183666,19.5
0.0055533491,20832.3414512175,5242011.121271174,28.4
0.1677084622,51196.2044373518,6458606.000385689,21.0
0.0146067964,49197.4030797242,60743903.39641828,26.3
0.0732073989,7042.5979718675,39345649.09673434,22.8
0.0073207399,16678.4939247469,18696745.27823037,27.8
0.006259721,29468.1048224855,32952344.51137596,28.14
0.0192555078,60009.3148977824,8191327.727838067,25.7
0.0969515991,55805.601256483,64211196.98802048,22.19
0.031228777,46355.6178900742,3455788.707570696,24.65
0.0868070458,67559.1737102075,72701634.51188223,22.43
0.0201629919,21730.4131084972,1917768.877199484,25.6
0.1272198785,39925.8838288271,45604026.38153064,21.6
0.0253837029,25878.5275075583,7551009.709435275,25.1
0.0192555078,77620.3916307926,62586380.50339484,25.7
0.1838886721,94089.5004526949,44576779.96492041,20.8
0.1529519353,41387.730780307,67209446.65395012,21.2
0.0152951935,25480.3912860086,56170279.79069161,26.2
0.0506471459,34196.8539827104,14740458.750353044,23.6
0.0421264611,45019.4180648656,19867539.3781842,24.0
0.3009920165,67655.5633701796,67511350.95314519,19.73
0.21505769,44446.907193777,49023158.629342265,20.46
0.0348782733,31872.916378489,33703918.4058586,24.41
0.3841978911,34406.3342701244,54459650.63180147,19.2
0.0152951935,5030.8269244888,3882216.493539115,26.2
0.0121494041,43725.3992255992,28379331.938149296,26.7
0.02658,21408.5521448992,24662062.355267923,25.0
0.1332155667,33895.380680212,35882941.36799785,21.5
0.0121494041,51336.8877858026,19066572.8148028,26.7
0.0074912618,21039.5023467762,31028804.268030167,27.75
0.0670741189,32638.7053595026,22987790.310798984,22.99
0.6376097899,122573.1699088722,37278100.45348472,18.1
0.0110803882,21855.5672813128,68848661.35013157,26.9
0.0506471459,27903.0717765986,11397996.667538527,23.6
0.0231502122,59217.492956067,8473998.87215808,25.3
0.0334622374,26761.1379556707,4436373.693514342,24.5
0.0133215567,17371.6656158079,7209754.468445627,26.5
0.0196134944,46789.497755541,50939733.74545873,25.66
0.0530340723,54277.0218603918,39415317.72238056,23.5
0.1034081995,52687.028380342,18786232.12106144,22.05
0.0023257069,16718.3950457409,34433873.52319308,30.29
0.0167708462,48385.888934567,5948436.214030161,26.0
0.0350392641,33845.0205851946,35027038.502408884,24.4
0.0802703167,34506.4147516938,32527355.348284177,22.6
0.5553349116,80576.2347289531,66301998.899786085,18.4
0.185590173,59379.2265710635,45581572.459313415,20.78
0.0421264611,19339.3408110686,55864776.525779225,24.0
0.002914439,97366.6908764932,42792328.924638815,29.8
0.0530340723,71794.6528473796,51962824.34820015,23.5
0.0732073989,34582.5330258444,17927706.789851595,22.8
0.1847374636,31097.7630157442,54200803.1277964,20.79
0.0096506147,23798.8383972911,3966247.33749362,27.2
0.1272198785,41800.2674078995,19802253.74573217,21.6
0.0053034072,32627.7129494209,60164721.82378434,28.5
0.0340843469,14309.5891420738,46987510.57996655,24.46
0.0092162655,43172.498468525,28362684.103744008,27.3
0.1170994827,48769.8557221292,56346778.424473934,21.78
0.0377185489,22703.8285340732,14969887.668664956,24.24
0.6991252322,87497.6541838589,15878204.167579653,17.9
0.0305179233,49414.1068711584,53850969.31662989,24.7
0.0334622374,18965.6814410393,14485752.414585317,24.5
0.0071540995,80749.850200128,67031639.30808145,27.85
0.0080270317,26785.9528587859,63408706.84513206,27.6
0.0183888672,13265.8055842255,28875528.999210875,25.8
0.0483676488,31910.0638982556,27880086.117376484,23.7
0.0921626549,40308.2862367028,46988924.63887294,22.3
0.0211132445,45860.0587997882,48700487.87190357,25.5
0.2670268771,12520.7130424082,45855506.654191606,19.99
0.0139493823,29965.6376953437,9566974.463945102,26.4
0.0156514644,16774.5705217249,39715836.16186773,26.15
0.1160259082,48394.1303453959,22172547.08413116,21.8
0.04411182,84804.8086144865,17007440.697317254,23.9
0.0116025908,18180.8901766959,38580101.98328477,26.8
0.0384197891,39509.6416454153,49065080.14125663,24.2
0.3151773333,78105.8976280844,43216897.23900271,19.63
0.0683211199,59083.0330550713,48463117.08690931,22.95
0.1925550782,134926.5146993507,64468271.68246711,20.7
0.0235806068,25672.2833429427,437635.748147541,25.26
0.0231502122,60343.9149869888,72669959.55647565,25.3
0.2658,33406.3602708422,70532766.20827922,20.0
0.0063760979,30931.0390409643,31647421.32021502,28.1
0.0271991277,23682.9735908382,18679638.31300226,24.95
0.193443872,49194.0242763203,42353519.55128154,20.69
0.0121494041,29837.2349221132,62330216.74029821,26.7
0.0447254765,32973.2416855608,53981278.91989953,23.87
0.0840533402,45940.4193924144,15384230.100946704,22.5
0.0667659413,82702.58392705,38874903.65984819,23.0
0.3180936332,145715.1344102254,62402911.25214134,19.61
0.219055911,61802.7102475013,26561830.95851838,20.42
0.0213086029,30023.5634659966,3920009.986868908,25.48
0.0921626549,38987.1202108424,41983498.83897959,22.3
0.0192555078,16743.3595868324,38782558.28595737,25.7
0.4472547654,140581.7119455012,65626658.49411801,18.87
0.3195618867,45290.9618036514,40120522.35083672,19.6
0.0105816886,35506.2053869375,4302941.070150802,27.0
0.0133215567,52529.1848425426,61289125.788808815,26.5
0.0732073989,60250.9043623842,2115089.559793935,22.8
0.2503542548,110412.269902876,28952740.42426143,20.13
0.8483107619,33898.5337648991,60471143.63457831,17.48
0.2914439045,73250.7646097437,38501343.6115399,19.8
0.0766575574,63335.191896976,22678983.88003764,22.7
0.0413575665,27361.5574194838,49467272.48885336,24.04
0.0530340723,24979.2341013192,23059293.08113034,23.5
0.2412986969,92258.7093314348,44080981.58218239,20.21
0.0231502122,23167.4324671444,8374343.188912703,25.3
0.0046618144,32325.8485298174,105662.636117357,28.78
0.1214940408,61691.5375836721,38429721.312510416,21.7
0.0167708462,30991.3815669497,41684072.07498896,26.0
0.2914439045,75117.9169362294,69725420.67204273,19.8
0.0066765941,78765.2219464276,72928362.97920361,28.0
0.0146067964,62688.9506985979,65147379.456174746,26.3
0.0667659413,11778.6900633094,39942875.92739681,23.0
0.0350392641,31337.9443972121,14403395.42119824,24.4
0.1838886721,39210.836264276,68065363.50693992,20.8
1.4078454339,75295.3680580986,66863831.682235055,16.38
0.0802703167,50385.661024874,30028860.30044301,22.6
0.3051792326,47220.0979404344,42132504.64548949,19.7
0.4097839804,108365.6088919872,69875181.02028933,19.06
0.4836764882,96235.5529922051,65921150.75740693,18.7
0.0146742183,24194.7786350206,12179946.110328931,26.29
0.2424124811,84548.7126221029,22036732.08476829,20.2
0.0076657557,53391.1657902602,21725891.751286004,27.7
0.0770113926,17105.6891257285,32823994.50556524,22.69
0.0171062564,63807.6236649365,58501291.24167281,25.957
0.0437074004,66213.0718315924,67011831.08403432,23.92
0.527904029,93381.6429527688,56191022.16367816,18.51
0.2016299194,127895.2582475808,63378800.0019108,20.6
0.0384197891,36433.642778712,36488722.54894202,24.2
0.010012787,35703.0690488871,35092732.10321219,27.12
0.0366906138,77900.1219873677,55058700.10307288,24.3
0.1048467509,16770.9353022095,37352871.48848196,22.02
0.0192555078,58611.0819236886,24579325.712406363,25.7
0.0530340723,22029.4506665598,32824271.486021545,23.5
0.0045978519,45723.8776841802,57766048.90177871,28.81
0.0350392641,40563.5995697634,4248683.568278372,24.4
0.0035039264,20857.2826466033,56313249.62234275,29.4
0.3346223745,164246.4296438141,52646225.89493232,19.5
0.0076657557,51842.4530737831,59145664.82841173,27.7
0.3824326621,52234.6393592273,30395262.255229447,19.21
0.2658,81286.54670021,37338246.72591183,20.0
0.0121494041,37759.4643214526,15700507.883169672,26.7
0.2424124811,27380.6407822952,8370513.318883046,20.2
0.0411675457,67182.4130340154,45758732.34560073,24.05
0.0066765941,27345.2698214674,42357613.79066707,28.0
0.096506147,48173.5058213102,6477719.342326665,22.2
0.160160338,19603.0697286172,57885622.97294268,21.1
0.0146067964,47226.2464336561,57243925.49762083,26.3
0.0058150704,51450.4721521062,62679080.110082015,28.3
0.0073207399,69255.4967942285,51374919.81352523,27.8
0.0146067964,20338.6083817167,33952239.261263885,26.3
0.0038419789,8528.149961681,11426660.24774158,29.2
0.1165614595,40842.1011938296,17713206.766579527,21.79
0.0921626549,58563.5424393949,59451829.39070845,22.3
0.0366906138,45071.2967683234,38956894.66204631,24.3
0.0066765941,13337.2417229274,21161220.0949374,28.0
0.008405334,57255.996858156,51462443.03471467,27.5
0.0342416731,20496.824636782,20627947.23632736,24.45
0.0076657557,64444.4083557468,46111474.9527113,27.7
0.063760979,102835.7525572729,4239818.742577273,23.1
0.0094309399,13957.1284998411,5774137.581483833,27.25
0.0334622374,51424.9946877168,15273572.855703443,24.5
0.0483676488,5736.8480701889,23613511.945347585,23.7
0.0035039264,73952.7183581339,65516446.24269886,29.4
0.0350392641,72054.6762179704,67252957.70307237,24.4
0.0073207399,15449.3906272946,3135480.39969504,27.8
0.2315021222,67725.4852067105,58532502.08464752,20.3
0.0035039264,51331.4414144032,8941506.367866581,29.4
0.0121494041,69546.6888907007,34226171.81056551,26.7
0.0542693946,47805.4124186771,20097756.632391647,23.45
0.2180494405,45269.7141384648,59779513.397167645,20.43
0.0350392641,17299.0683760206,49793153.272507146,24.4
0.0160899605,14146.9814409869,29361294.615757138,26.09
1.7240703244,12964.9848773642,58393497.74845496,15.94
0.1214940408,58380.4605854945,64010017.473248735,21.7
0.0175612318,38312.9355297089,50935096.27132788,25.9
0.0305179233,47540.7876698705,37621901.67070432,24.7
0.058150704,67716.2395320462,60759769.28275709,23.3
0.0225193047,30352.5697574705,29378272.896897472,25.36
1.1182913782,47987.4672875768,12897410.76294478,16.88
0.0143401923,66279.3672425548,39864319.15374156,26.34
0.0253837029,34978.0785595015,4210860.903363929,25.1
0.1313877806,58769.8948990321,49356814.58277187,21.53
0.0350392641,40198.6947974544,62133338.0146911,24.4
0.0152951935,59016.9449930555,67819776.4179708,26.2
0.0319561887,59019.1441022567,48920315.07532634,24.6
0.0404161533,28445.7186806614,32702784.207698144,24.09
0.0366906138,49958.2050368638,27537099.056644782,24.3
0.0334622374,54078.2943500736,12011914.267194986,24.5
0.0242412481,53995.0692790073,23533055.12914546,25.2
0.0291443905,52424.4275682476,2013373.614682918,24.8
0.1332155667,147936.3968049588,49488642.230427325,21.5
0.0080270317,22604.6553539401,748499.897610736,27.6
0.0921626549,63039.0914925566,40601065.52070107,22.3
0.160160338,55703.1272286744,48581544.7596759,21.1
0.0350392641,64645.1326332252,28752867.72168308,24.4
0.0010581689,27044.4827011706,38821972.61236948,32.0
0.0319561887,43864.2824798833,52442040.10624441,24.6
0.0061454682,30781.4539160984,59476327.74733666,28.18
0.0080270317,51872.4979409315,24580309.57271799,27.6
0.0880146521,22901.7682351133,49231851.32314008,22.4
0.0232570687,36033.3306478069,70508835.47084914,25.29
0.063760979,31050.1233168998,44227238.25855487,23.1
0.3503926411,58675.7335884487,40499801.540674895,19.4
0.0421264611,38924.1906586798,7533759.384568344,24.0
0.1332155667,55297.5916386305,40846023.35614961,21.5
0.0055533491,28184.1552962118,524290.359224402,28.4
0.0175612318,46040.0364476266,38836479.56661698,25.9
0.0699125232,17922.5077244701,45810307.12383024,22.9
0.063760979,43461.6342024024,33986965.44474656,23.1
0.0074225815,56382.3794404026,53553117.90796908,27.77
0.04411182,81093.8145200512,40280050.94632136,23.9
0.0076657557,58942.5555710545,29673019.86551984,27.7
0.040230458,27043.3730037302,23960713.95598611,24.1
0.0101054342,52338.4775483782,61280263.2968345,27.1
0.0192555078,25496.6954314468,74509952.59082085,25.7
0.1677084622,16318.3069084779,61509920.32197858,21.0
0.2783267681,48743.2742171731,45817348.65069178,19.9
0.0421264611,49303.0734700979,9620811.341486452,24.0
0.0253837029,46741.5181631794,65093206.56685759,25.1
0.040230458,35402.3612231541,4522785.941082016,24.1
0.1010543415,41073.1041918323,3846647.221340482,22.1
0.3720103103,91634.9267588281,59385864.56896684,19.27
0.2424124811,22557.6794189871,40142892.76752291,20.2
0.02658,47221.2151917347,13922284.018784484,25.0
0.2111324448,51086.8365616458,71474283.94982895,20.5
0.0530340723,18716.3168551083,69096702.05360569,23.5
0.5553349116,55068.182372597,59192852.12551095,18.4
0.2457847746,32195.9734912522,69834833.47244461,20.17
0.063760979,38380.4693984052,28655750.31037735,23.1
0.04411182,12859.3094202828,25342999.74084524,23.9
0.1272198785,71706.156945529,46064360.12082031,21.6
0.0880146521,43848.3692558833,8916063.465246972,22.4
0.2111324448,21217.8781863495,39565785.69847184,20.5
0.0152951935,31834.5561354506,9674449.97193048,26.2
0.0384197891,72860.1629261494,5170867.041752718,24.2
0.1899131235,109013.2760360776,51805962.34970805,20.73
0.04411182,71027.9101996088,40315891.05050384,23.9
0.0035039264,19599.9279286135,38520997.80962008,29.4
0.0060891262,19452.6177967211,808154.217442351,28.2
0.0623096019,28331.1551797398,36959398.10866309,23.15
0.063760979,56041.8936811222,24822616.41423184,23.1
0.0766575574,20640.1930029805,31717631.98382361,22.7
0.0053034072,62652.4679416306,41256091.20881356,28.5
0.0699125232,60370.1452556942,37842864.29204082,22.9
0.1881719895,55791.0157143132,51276440.956884,20.75
0.4060270583,13144.1631842633,32073162.302362267,19.08
0.0253837029,41399.7804762185,4546623.523918444,25.1
0.058150704,30437.0798061721,9548546.040892132,23.3
0.046190746,38105.993871202,48017721.63740573,23.8
0.0092162655,72482.4319787726,73027788.59588473,27.3
0.385971268,62071.6076512409,61041563.88827741,19.19
0.0421264611,43771.081073202,19300423.487117022,24.0
0.1108038821,40516.4800246756,63969118.59741391,21.9
0.273246732,64431.6021677092,60346334.04187859,19.94
0.0076657557,47158.8316302244,30295061.183029417,27.7
0.7844314124,39874.0832635129,50834648.31776298,17.65
0.0063760979,9040.3089184515,13991764.40543088,28.1
0.0036690614,22622.2807424562,22446119.23720416,29.3
0.0192555078,33544.5685615092,64292914.63003074,25.7
0.2210828104,116243.1581682564,71333390.98540702,20.4
0.0253837029,62649.1902120512,47251481.825978905,25.1
0.0175612318,25721.0843268581,31531014.75955149,25.9
